# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2161       2.393704299996e-11       9.288151206775e-13      -1.971510594369e-12       3.690386060768e-15       1.486033270973e-16       6.942904577600e-17      -5.920505568887e-18 
 2162       2.393643935508e-11       9.232467249623e-13      -1.969411502658e-12       3.686307789160e-15       1.483094128109e-16       6.932141544565e-17      -5.865178935700e-18 
 2163       2.393566080385e-11       9.176721124954e-13      -1.967054713636e-12       3.682238208152e-15       1.480162008939e-16       6.921159767909e-17      -5.809647537255e-18 
 2164       2.393468987048e-11       9.120928363730e-13      -1.964440519592e-12       3.678177101540e-15       1.477236889843e-16       6.909968344988e-17      -5.753864817915e-18 
 2165       2.393350901575e-11       9.065104554224e-13      -1.961569215848e-12       3.674124252194e-15       1.474318747022e-16       6.898576408329e-17      -5.697784050948e-18 
 2166       2.393210063700e-11       9.009265342090e-13      -1.958441100762e-12       3.670079442058e-15       1.471407556502e-16       6.886993125677e-17      -5.641358338336e-18 
 2167       2.393044706800e-11       8.953426430432e-13      -1.955056475731e-12       3.666042452150e-15       1.468503294129e-16       6.875227700031e-17      -5.584540610572e-18 
 2168       2.392853057893e-11       8.897603579861e-13      -1.951415645199e-12       3.662013062559e-15       1.465605935572e-16       6.863289369687e-17      -5.527283626465e-18 
 2169       2.392633337625e-11       8.841812608573e-13      -1.947518916655e-12       3.657991052443e-15       1.462715456321e-16       6.851187408281e-17      -5.469539972944e-18 
 2170       2.392383760269e-11       8.786069392405e-13      -1.943366600644e-12       3.653976200031e-15       1.459831831688e-16       6.838931124829e-17      -5.411262064859e-18 
 2171       2.392102692750e-11       8.730389006562e-13      -1.938959459462e-12       3.649968287679e-15       1.456955038761e-16       6.826528909099e-17      -5.352415434840e-18 
 2172       2.391789132919e-11       8.674783144329e-13      -1.934300056544e-12       3.645967117094e-15       1.454085062292e-16       6.813985360630e-17      -5.293018701208e-18 
 2173       2.391442234494e-11       8.619262681083e-13      -1.929391416187e-12       3.641972494207e-15       1.451221888848e-16       6.801304140436e-17      -5.233103869174e-18 
 2174       2.391061148308e-11       8.563838531102e-13      -1.924236575690e-12       3.637984224132e-15       1.448365504859e-16       6.788488923936e-17      -5.172703065391e-18 
 2175       2.390645022306e-11       8.508521647609e-13      -1.918838585377e-12       3.634002111154e-15       1.445515896620e-16       6.775543400967e-17      -5.111848538099e-18 
 2176       2.390193001546e-11       8.453323022818e-13      -1.913200508610e-12       3.630025958734e-15       1.442673050289e-16       6.762471275804e-17      -5.050572657263e-18 
 2177       2.389704228191e-11       8.398253687973e-13      -1.907325421802e-12       3.626055569508e-15       1.439836951886e-16       6.749276267177e-17      -4.988907914714e-18 
 2178       2.389177841508e-11       8.343324713397e-13      -1.901216414438e-12       3.622090745285e-15       1.437007587295e-16       6.735962108285e-17      -4.926886924293e-18 
 2179       2.388612977865e-11       8.288547208535e-13      -1.894876589085e-12       3.618131287043e-15       1.434184942263e-16       6.722532546815e-17      -4.864542421987e-18 
 2180       2.388008770729e-11       8.233932321998e-13      -1.888309061413e-12       3.614176994935e-15       1.431369002400e-16       6.708991344958e-17      -4.801907266075e-18 
 2181       2.387364350656e-11       8.179491241605e-13      -1.881516960206e-12       3.610227668281e-15       1.428559753175e-16       6.695342279428e-17      -4.739014437264e-18 
 2182       2.386678845298e-11       8.125235194431e-13      -1.874503427381e-12       3.606283105570e-15       1.425757179924e-16       6.681589141474e-17      -4.675897038836e-18 
 2183       2.385951379392e-11       8.071175446850e-13      -1.867271618002e-12       3.602343104460e-15       1.422961267841e-16       6.667735736903e-17      -4.612588296782e-18 
 2184       2.385181074761e-11       8.017323304575e-13      -1.859824700296e-12       3.598407461774e-15       1.420172001983e-16       6.653785886093e-17      -4.549121559947e-18 
 2185       2.384367050306e-11       7.963690112710e-13      -1.852165855668e-12       3.594475973504e-15       1.417389367270e-16       6.639743424011e-17      -4.485530300172e-18 
 2186       2.383508422009e-11       7.910287255787e-13      -1.844298278719e-12       3.590548434803e-15       1.414613348482e-16       6.625612200228e-17      -4.421848112431e-18 
 2187       2.382604302925e-11       7.857126157814e-13      -1.836225177259e-12       3.586624639990e-15       1.411843930260e-16       6.611396078941e-17      -4.358108714976e-18 
 2188       2.381653803182e-11       7.804218282319e-13      -1.827949772323e-12       3.582704382548e-15       1.409081097106e-16       6.597098938983e-17      -4.294345949475e-18 
 2189       2.380656029974e-11       7.751575132392e-13      -1.819475298190e-12       3.578787455118e-15       1.406324833383e-16       6.582724673846e-17      -4.230593781153e-18 
 2190       2.379610087562e-11       7.699208250732e-13      -1.810805002394e-12       3.574873649506e-15       1.403575123315e-16       6.568277191693e-17      -4.166886298937e-18 
 2191       2.378515077267e-11       7.647129219689e-13      -1.801942145740e-12       3.570962756676e-15       1.400831950986e-16       6.553760415379e-17      -4.103257715589e-18 
 2192       2.377370097470e-11       7.595349661308e-13      -1.792890002326e-12       3.567054566749e-15       1.398095300340e-16       6.539178282466e-17      -4.039742367857e-18 
 2193       2.376174243607e-11       7.543881237377e-13      -1.783651859551e-12       3.563148869007e-15       1.395365155181e-16       6.524534745238e-17      -3.976374716606e-18 
 2194       2.374926608164e-11       7.492735649466e-13      -1.774231018133e-12       3.559245451886e-15       1.392641499173e-16       6.509833770721e-17      -3.913189346967e-18 
 2195       2.373626280679e-11       7.441924638975e-13      -1.764630792127e-12       3.555344102981e-15       1.389924315839e-16       6.495079340699e-17      -3.850220968473e-18 
 2196       2.372272347734e-11       7.391459987174e-13      -1.754854508939e-12       3.551444609040e-15       1.387213588562e-16       6.480275451731e-17      -3.787504415200e-18 
 2197       2.370863892952e-11       7.341353515254e-13      -1.744905509341e-12       3.547546755963e-15       1.384509300585e-16       6.465426115166e-17      -3.725074645913e-18 
 2198       2.369399996998e-11       7.291617084363e-13      -1.734787147488e-12       3.543650328806e-15       1.381811435007e-16       6.450535357162e-17      -3.662966744201e-18 
 2199       2.367879737571e-11       7.242262595658e-13      -1.724502790932e-12       3.539755111775e-15       1.379119974790e-16       6.435607218701e-17      -3.601215918619e-18 
 2200       2.366302189403e-11       7.193301990343e-13      -1.714055820640e-12       3.535860888228e-15       1.376434902750e-16       6.420645755610e-17      -3.539857502832e-18 
 2201       2.364666424254e-11       7.144747249716e-13      -1.703449631006e-12       3.531967440670e-15       1.373756201565e-16       6.405655038573e-17      -3.478926955755e-18 
 2202       2.362971510914e-11       7.096610395214e-13      -1.692687629873e-12       3.528074550760e-15       1.371083853771e-16       6.390639153150e-17      -3.418459861690e-18 
 2203       2.361216515191e-11       7.048903488454e-13      -1.681773238541e-12       3.524181999299e-15       1.368417841758e-16       6.375602199793e-17      -3.358491930471e-18 
 2204       2.359400499918e-11       7.001638631282e-13      -1.670709891787e-12       3.520289566238e-15       1.365758147780e-16       6.360548293865e-17      -3.299058997607e-18 
 2205       2.357522524940e-11       6.954827965811e-13      -1.659501037882e-12       3.516397030675e-15       1.363104753943e-16       6.345481565655e-17      -3.240197024414e-18 
 2206       2.355581647117e-11       6.908483674472e-13      -1.648150138603e-12       3.512504170848e-15       1.360457642213e-16       6.330406160396e-17      -3.181942098167e-18 
 2207       2.353576920320e-11       6.862617980052e-13      -1.636660669250e-12       3.508610764145e-15       1.357816794414e-16       6.315326238279e-17      -3.124330432232e-18 
 2208       2.351507395425e-11       6.817243145742e-13      -1.625036118664e-12       3.504716587091e-15       1.355182192225e-16       6.300245974476e-17      -3.067398366213e-18 
 2209       2.349372120313e-11       6.772371475180e-13      -1.613279989237e-12       3.500821415357e-15       1.352553817183e-16       6.285169559149e-17      -3.011182366089e-18 
 2210       2.347170139865e-11       6.728015312496e-13      -1.601395796936e-12       3.496925023753e-15       1.349931650682e-16       6.270101197473e-17      -2.955719024356e-18 
 2211       2.344900677895e-11       6.684185519848e-13      -1.589387123856e-12       3.493027206748e-15       1.347315674646e-16       6.255042682322e-17      -2.901031041884e-18 
 2212       2.342563684275e-11       6.640886898927e-13      -1.577257776261e-12       3.489127840171e-15       1.344705873566e-16       6.239986094731e-17      -2.847085071754e-18 
 2213       2.340159291427e-11       6.598122739225e-13      -1.565011627623e-12       3.485226819918e-15       1.342102232477e-16       6.224921055135e-17      -2.793833596574e-18 
 2214       2.337687632716e-11       6.555896337798e-13      -1.552652566190e-12       3.481324041468e-15       1.339504736285e-16       6.209837146267e-17      -2.741228921222e-18 
 2215       2.335148842452e-11       6.514210999271e-13      -1.540184495002e-12       3.477419399881e-15       1.336913369767e-16       6.194723913118e-17      -2.689223172639e-18 
 2216       2.332543055890e-11       6.473070035845e-13      -1.527611331911e-12       3.473512789800e-15       1.334328117567e-16       6.179570862891e-17      -2.637768299629e-18 
 2217       2.329870409234e-11       6.432476767305e-13      -1.514937009592e-12       3.469604105449e-15       1.331748964203e-16       6.164367464960e-17      -2.586816072653e-18 
 2218       2.327131039634e-11       6.392434521023e-13      -1.502165475565e-12       3.465693240633e-15       1.329175894061e-16       6.149103150826e-17      -2.536318083628e-18 
 2219       2.324325085192e-11       6.352946631973e-13      -1.489300692210e-12       3.461780088738e-15       1.326608891396e-16       6.133767314077e-17      -2.486225745725e-18 
 2220       2.321452684960e-11       6.314016442728e-13      -1.476346636784e-12       3.457864542729e-15       1.324047940334e-16       6.118349310342e-17      -2.436490293164e-18 
 2221       2.318513978940e-11       6.275647303473e-13      -1.463307301439e-12       3.453946495152e-15       1.321493024868e-16       6.102838457250e-17      -2.387062781010e-18 
 2222       2.315509108091e-11       6.237842572011e-13      -1.450186693238e-12       3.450025838129e-15       1.318944128863e-16       6.087224034390e-17      -2.337894084973e-18 
 2223       2.312438214323e-11       6.200605613768e-13      -1.436988834171e-12       3.446102463364e-15       1.316401236049e-16       6.071495283262e-17      -2.288934901202e-18 
 2224       2.309301440505e-11       6.163939801802e-13      -1.423717761173e-12       3.442176262136e-15       1.313864330030e-16       6.055641407240e-17      -2.240135746086e-18 
 2225       2.306098930461e-11       6.127848516808e-13      -1.410377526144e-12       3.438247125304e-15       1.311333394273e-16       6.039651571526e-17      -2.191446956046e-18 
 2226       2.302830828973e-11       6.092335147126e-13      -1.396972195959e-12       3.434314943302e-15       1.308808412117e-16       6.023514903109e-17      -2.142818687335e-18 
 2227       2.299497281783e-11       6.057403088747e-13      -1.383505852492e-12       3.430379606142e-15       1.306289366768e-16       6.007220490723e-17      -2.094200915835e-18 
 2228       2.296098435595e-11       6.023055745319e-13      -1.369982592627e-12       3.426441003410e-15       1.303776241299e-16       5.990757384801e-17      -2.045543436852e-18 
 2229       2.292634438073e-11       5.989296528159e-13      -1.356406528281e-12       3.422499024270e-15       1.301269018653e-16       5.974114597438e-17      -1.996795864915e-18 
 2230       2.289105437845e-11       5.956128856251e-13      -1.342781786415e-12       3.418553557458e-15       1.298767681640e-16       5.957281102341e-17      -1.947907633573e-18 
 2231       2.285511584503e-11       5.923556156262e-13      -1.329112509055e-12       3.414604491288e-15       1.296272212935e-16       5.940245834792e-17      -1.898827995191e-18 
 2232       2.281853028605e-11       5.891581862542e-13      -1.315402853307e-12       3.410651713644e-15       1.293782595083e-16       5.922997691605e-17      -1.849506020745e-18 
 2233       2.278129921676e-11       5.860209417133e-13      -1.301656991377e-12       3.406695111987e-15       1.291298810495e-16       5.905525531078e-17      -1.799890599624e-18 
 2234       2.274342416209e-11       5.829442269778e-13      -1.287879110582e-12       3.402734573350e-15       1.288820841450e-16       5.887818172958e-17      -1.749930439422e-18 
 2235       2.270490665667e-11       5.799283877925e-13      -1.274073413373e-12       3.398769984336e-15       1.286348670091e-16       5.869864398393e-17      -1.699574065739e-18 
 2236       2.266574824481e-11       5.769737706736e-13      -1.260244117349e-12       3.394801231124e-15       1.283882278432e-16       5.851652949890e-17      -1.648769821975e-18 
 2237       2.262595048058e-11       5.740807229090e-13      -1.246395455274e-12       3.390828199461e-15       1.281421648348e-16       5.833172531275e-17      -1.597465869127e-18 
 2238       2.258551492773e-11       5.712495925596e-13      -1.232531675094e-12       3.386850774668e-15       1.278966761584e-16       5.814411807647e-17      -1.545610185590e-18 
 2239       2.254444315980e-11       5.684807284593e-13      -1.218657039956e-12       3.382868841633e-15       1.276517599750e-16       5.795359405337e-17      -1.493150566948e-18 
 2240       2.250273676005e-11       5.657744802163e-13      -1.204775828221e-12       3.378882284818e-15       1.274074144321e-16       5.776003911866e-17      -1.440034625775e-18 
 2241       2.246039732153e-11       5.631311982133e-13      -1.190892333486e-12       3.374890988251e-15       1.271636376640e-16       5.756333875901e-17      -1.386209791432e-18 
 2242       2.241742644706e-11       5.605512336085e-13      -1.177010864595e-12       3.370894835531e-15       1.269204277911e-16       5.736337807211e-17      -1.331623309860e-18 
 2243       2.237382574926e-11       5.580349383361e-13      -1.163135745662e-12       3.366893709825e-15       1.266777829208e-16       5.716004176630e-17      -1.276222243383e-18 
 2244       2.232959685053e-11       5.555826651070e-13      -1.149271316084e-12       3.362887493867e-15       1.264357011468e-16       5.695321416008e-17      -1.219953470501e-18 
 2245       2.228474138311e-11       5.531947674096e-13      -1.135421930558e-12       3.358876069961e-15       1.261941805492e-16       5.674277918169e-17      -1.162763685687e-18 
 2246       2.223926098907e-11       5.508715995105e-13      -1.121591959101e-12       3.354859319975e-15       1.259532191948e-16       5.652862036874e-17      -1.104599399184e-18 
 2247       2.219315732031e-11       5.486135164550e-13      -1.107785787064e-12       3.350837125346e-15       1.257128151366e-16       5.631062086772e-17      -1.045406936806e-18 
 2248       2.214643203859e-11       5.464208740678e-13      -1.094007815150e-12       3.346809367076e-15       1.254729664142e-16       5.608866343360e-17      -9.851324397279e-19 
 2249       2.209908681553e-11       5.442940289538e-13      -1.080262459430e-12       3.342775925731e-15       1.252336710536e-16       5.586263042941e-17      -9.237218642886e-19 
 2250       2.205112333264e-11       5.422333384989e-13      -1.066554151362e-12       3.338736681445e-15       1.249949270672e-16       5.563240382580e-17      -8.611209817850e-19 
 2251       2.200254438737e-11       5.402390262876e-13      -1.052887047619e-12       3.334691539402e-15       1.247567325798e-16       5.539790745205e-17      -7.972942424759e-19 
 2252       2.195335721925e-11       5.383107773992e-13      -1.039264157484e-12       3.330640506485e-15       1.245190862083e-16       5.515923405033e-17      -7.322815020826e-19 
 2253       2.190357020542e-11       5.364481404811e-13      -1.025688209814e-12       3.326583615124e-15       1.242819866842e-16       5.491651904693e-17      -6.661416638194e-19 
 2254       2.185319175658e-11       5.346506620900e-13      -1.012161942720e-12       3.322520897860e-15       1.240454327282e-16       5.466989837642e-17      -5.989338479299e-19 
 2255       2.180223031701e-11       5.329178866893e-13      -9.986881035824e-13       3.318452387337e-15       1.238094230501e-16       5.441950848223e-17      -5.307173919305e-19 
 2256       2.175069436460e-11       5.312493566467e-13      -9.852694490557e-13       3.314378116312e-15       1.235739563485e-16       5.416548631721e-17      -4.615518508540e-19 
 2257       2.169859241094e-11       5.296446122318e-13      -9.719087450815e-13       3.310298117645e-15       1.233390313111e-16       5.390796934422e-17      -3.914969974931e-19 
 2258       2.164593300131e-11       5.281031916133e-13      -9.586087668978e-13       3.306212424306e-15       1.231046466145e-16       5.364709553668e-17      -3.206128226440e-19 
 2259       2.159272471471e-11       5.266246308569e-13      -9.453722990491e-13       3.302121069373e-15       1.228708009243e-16       5.338300337918e-17      -2.489595353499e-19 
 2260       2.153897616396e-11       5.252084639223e-13      -9.322021353965e-13       3.298024086031e-15       1.226374928950e-16       5.311583186801e-17      -1.765975631443e-19 
 2261       2.148469599567e-11       5.238542226611e-13      -9.191010791277e-13       3.293921507573e-15       1.224047211699e-16       5.284572051176e-17      -1.035875522950e-19 
 2262       2.142989289032e-11       5.225614368144e-13      -9.060719427674e-13       3.289813367402e-15       1.221724843816e-16       5.257280933191e-17      -2.999036804697e-20 
 2263       2.137457556229e-11       5.213296340095e-13      -8.931175481871e-13       3.285699699027e-15       1.219407811510e-16       5.229723886336e-17       4.413290513335e-20 
 2264       2.131875275988e-11       5.201583397586e-13      -8.802407266150e-13       3.281580536068e-15       1.217096100883e-16       5.201915015503e-17       1.187209633152e-19 
 2265       2.126243326539e-11       5.190470774552e-13      -8.674443186466e-13       3.277455912250e-15       1.214789697925e-16       5.173868477042e-17       1.937122828594e-19 
 2266       2.120562589509e-11       5.179953683722e-13      -8.547311742544e-13       3.273325861410e-15       1.212488588512e-16       5.145598478822e-17       2.690451201756e-19 
 2267       2.114833949935e-11       5.170027316592e-13      -8.421041527982e-13       3.269190417493e-15       1.210192758412e-16       5.117119280282e-17       3.446575114777e-19 
 2268       2.109058296259e-11       5.160686843403e-13      -8.295661230348e-13       3.265049614551e-15       1.207902193277e-16       5.088445192496e-17       4.204872725414e-19 
 2269       2.103236520338e-11       5.151927413109e-13      -8.171199631288e-13       3.260903486746e-15       1.205616878650e-16       5.059590578222e-17       4.964719984597e-19 
 2270       2.097369517446e-11       5.143744153361e-13      -8.047685606618e-13       3.256752068350e-15       1.203336799961e-16       5.030569851967e-17       5.725490634003e-19 
 2271       2.091458186274e-11       5.136132170474e-13      -7.925148126432e-13       3.252595393744e-15       1.201061942527e-16       5.001397480039e-17       6.486556203612e-19 
 2272       2.085503428941e-11       5.129086549406e-13      -7.803616255199e-13       3.248433497417e-15       1.198792291553e-16       4.972087980608e-17       7.247286009279e-19 
 2273       2.079506150993e-11       5.122602353734e-13      -7.683119151866e-13       3.244266413967e-15       1.196527832131e-16       4.942655923759e-17       8.007047150293e-19 
 2274       2.073467261408e-11       5.116674625626e-13      -7.563686069956e-13       3.240094178104e-15       1.194268549241e-16       4.913115931555e-17       8.765204506947e-19 
 2275       2.067387672599e-11       5.111298385816e-13      -7.445346357673e-13       3.235916824645e-15       1.192014427750e-16       4.883482678089e-17       9.521120738099e-19 
 2276       2.061268300420e-11       5.106468633584e-13      -7.328129457999e-13       3.231734388518e-15       1.189765452410e-16       4.853770889545e-17       1.027415627874e-18 
 2277       2.055110064168e-11       5.102180346722e-13      -7.212064908795e-13       3.227546904761e-15       1.187521607861e-16       4.823995344254e-17       1.102366933754e-18 
 2278       2.048913886588e-11       5.098428481519e-13      -7.097182342905e-13       3.223354408522e-15       1.185282878631e-16       4.794170872750e-17       1.176901589446e-18 
 2279       2.042680693875e-11       5.095207972728e-13      -6.983511488255e-13       3.219156935057e-15       1.183049249133e-16       4.764312357832e-17       1.250954969827e-18 
 2280       2.036411415680e-11       5.092513733545e-13      -6.871082167953e-13       3.214954519733e-15       1.180820703665e-16       4.734434734613e-17       1.324462226411e-18 
 2281       2.030106985113e-11       5.090340655583e-13      -6.759924300390e-13       3.210747198030e-15       1.178597226414e-16       4.704552990588e-17       1.397358287112e-18 
 2282       2.023768338747e-11       5.088683608848e-13      -6.650067899344e-13       3.206535005535e-15       1.176378801451e-16       4.674682165681e-17       1.469577855991e-18 
 2283       2.017396416622e-11       5.087537441712e-13      -6.541543074075e-13       3.202317977946e-15       1.174165412734e-16       4.644837352311e-17       1.541055413020e-18 
 2284       2.010992162246e-11       5.086896980889e-13      -6.434380029431e-13       3.198096151072e-15       1.171957044105e-16       4.615033695441e-17       1.611725213837e-18 
 2285       2.004556522605e-11       5.086757031409e-13      -6.328609065947e-13       3.193869560833e-15       1.169753679294e-16       4.585286392645e-17       1.681521289498e-18 
 2286       1.998090448161e-11       5.087112376596e-13      -6.224260579945e-13       3.189638243259e-15       1.167555301913e-16       4.555610694156e-17       1.750377446240e-18 
 2287       1.991594892858e-11       5.087957778040e-13      -6.121365063635e-13       3.185402234492e-15       1.165361895463e-16       4.526021902929e-17       1.818227265233e-18 
 2288       1.985070814128e-11       5.089287975572e-13      -6.019953105219e-13       3.181161570784e-15       1.163173443328e-16       4.496535374698e-17       1.885004102336e-18 
 2289       1.978519172890e-11       5.091097687240e-13      -5.920055388987e-13       3.176916288497e-15       1.160989928776e-16       4.467166518029e-17       1.950641087859e-18 
 2290       1.971940933559e-11       5.093381609285e-13      -5.821702695421e-13       3.172666424106e-15       1.158811334962e-16       4.437930794384e-17       2.015071126313e-18 
 2291       1.965337070608e-11       5.096133870747e-13      -5.724921626428e-13       3.168412029231e-15       1.156637646189e-16       4.408840908764e-17       2.078240389307e-18 
 2292       1.958708588312e-11       5.099346393532e-13      -5.629721750997e-13       3.164153215849e-15       1.154468851712e-16       4.379898361914e-17       2.140148888953e-18 
 2293       1.952056501137e-11       5.103010521818e-13      -5.536108377598e-13       3.159890111370e-15       1.152304941961e-16       4.351101844253e-17       2.200810163257e-18 
 2294       1.945381827197e-11       5.107117566427e-13      -5.444086821592e-13       3.155622843632e-15       1.150145907275e-16       4.322450040366e-17       2.260237806586e-18 
 2295       1.938685588258e-11       5.111658804797e-13      -5.353662405240e-13       3.151351540900e-15       1.147991737904e-16       4.293941629005e-17       2.318445469737e-18 
 2296       1.931968809737e-11       5.116625480933e-13      -5.264840457697e-13       3.147076331868e-15       1.145842424008e-16       4.265575283078e-17       2.375446860001e-18 
 2297       1.925232520715e-11       5.122008805381e-13      -5.177626315024e-13       3.142797345658e-15       1.143697955659e-16       4.237349669642e-17       2.431255741225e-18 
 2298       1.918477753932e-11       5.127799955180e-13      -5.092025320186e-13       3.138514711820e-15       1.141558322838e-16       4.209263449898e-17       2.485885933879e-18 
 2299       1.911705545795e-11       5.133990073834e-13      -5.008042823055e-13       3.134228560335e-15       1.139423515435e-16       4.181315279182e-17       2.539351315121e-18 
 2300       1.904916936383e-11       5.140570271266e-13      -4.925684180416e-13       3.129939021612e-15       1.137293523252e-16       4.153503806960e-17       2.591665818863e-18 
 2301       1.898112969451e-11       5.147531623786e-13      -4.844954755967e-13       3.125646226491e-15       1.135168336001e-16       4.125827676822e-17       2.642843435833e-18 
 2302       1.891294692429e-11       5.154865174053e-13      -4.765859920327e-13       3.121350306242e-15       1.133047943301e-16       4.098285526472e-17       2.692898213639e-18 
 2303       1.884463156432e-11       5.162561931035e-13      -4.688405051032e-13       3.117051392568e-15       1.130932334684e-16       4.070875987722e-17       2.741844256839e-18 
 2304       1.877619416263e-11       5.170612869974e-13      -4.612595532544e-13       3.112749617601e-15       1.128821499589e-16       4.043597686489e-17       2.789695727001e-18 
 2305       1.870764530414e-11       5.179008932346e-13      -4.538436756252e-13       3.108445113907e-15       1.126715427366e-16       4.016449242782e-17       2.836466842771e-18 
 2306       1.863899561072e-11       5.187741025827e-13      -4.465934120476e-13       3.104138014484e-15       1.124614107272e-16       3.989429270699e-17       2.882171879935e-18 
 2307       1.857025574123e-11       5.196800024252e-13      -4.395093030467e-13       3.099828452761e-15       1.122517528476e-16       3.962536378420e-17       2.926825171486e-18 
 2308       1.850143639155e-11       5.206176767579e-13      -4.325918898415e-13       3.095516562603e-15       1.120425680054e-16       3.935769168200e-17       2.970441107688e-18 
 2309       1.843254829464e-11       5.215862061852e-13      -4.258417143450e-13       3.091202478308e-15       1.118338550992e-16       3.909126236359e-17       3.013034136141e-18 
 2310       1.836360222057e-11       5.225846679164e-13      -4.192593191642e-13       3.086886334608e-15       1.116256130183e-16       3.882606173282e-17       3.054618761845e-18 
 2311       1.829460897655e-11       5.236121357616e-13      -4.128452476009e-13       3.082568266668e-15       1.114178406432e-16       3.856207563404e-17       3.095209547266e-18 
 2312       1.822557940697e-11       5.246676801284e-13      -4.066000436519e-13       3.078248410092e-15       1.112105368448e-16       3.829928985209e-17       3.134821112402e-18 
 2313       1.815652439346e-11       5.257503680178e-13      -4.005242520091e-13       3.073926900916e-15       1.110037004852e-16       3.803769011221e-17       3.173468134843e-18 
 2314       1.808745485491e-11       5.268592630209e-13      -3.946184180599e-13       3.069603875613e-15       1.107973304172e-16       3.777726207997e-17       3.211165349841e-18 
 2315       1.801838174754e-11       5.279934253144e-13      -3.888830878876e-13       3.065279471095e-15       1.105914254844e-16       3.751799136121e-17       3.247927550374e-18 
 2316       1.794931606488e-11       5.291519116578e-13      -3.833188082718e-13       3.060953824706e-15       1.103859845212e-16       3.725986350195e-17       3.283769587207e-18 
 2317       1.788026883787e-11       5.303337753887e-13      -3.779261266883e-13       3.056627074233e-15       1.101810063528e-16       3.700286398836e-17       3.318706368962e-18 
 2318       1.781125113488e-11       5.315380664197e-13      -3.727055913101e-13       3.052299357895e-15       1.099764897953e-16       3.674697824666e-17       3.352752862179e-18 
 2319       1.774227406175e-11       5.327638312346e-13      -3.676577510069e-13       3.047970814355e-15       1.097724336552e-16       3.649219164306e-17       3.385924091382e-18 
 2320       1.767334876182e-11       5.340101128843e-13      -3.627831553461e-13       3.043641582711e-15       1.095688367303e-16       3.623848948368e-17       3.418235139146e-18 
 2321       1.760448641596e-11       5.352759509832e-13      -3.580823545927e-13       3.039311802501e-15       1.093656978086e-16       3.598585701452e-17       3.449701146157e-18 
 2322       1.753569824267e-11       5.365603817058e-13      -3.535558997098e-13       3.034981613703e-15       1.091630156693e-16       3.573427942135e-17       3.480337311282e-18 
 2323       1.746699549805e-11       5.378624377824e-13      -3.492043423589e-13       3.030651156735e-15       1.089607890818e-16       3.548374182965e-17       3.510158891630e-18 
 2324       1.739838947587e-11       5.391811484957e-13      -3.450282349002e-13       3.026320572456e-15       1.087590168068e-16       3.523422930455e-17       3.539181202620e-18 
 2325       1.732989150760e-11       5.405155396769e-13      -3.410281303927e-13       3.021990002164e-15       1.085576975951e-16       3.498572685077e-17       3.567419618042e-18 
 2326       1.726151296249e-11       5.418646337021e-13      -3.372045825950e-13       3.017659587601e-15       1.083568301887e-16       3.473821941252e-17       3.594889570127e-18 
 2327       1.719326524755e-11       5.432274494884e-13      -3.335581459652e-13       3.013329470950e-15       1.081564133199e-16       3.449169187349e-17       3.621606549606e-18 
 2328       1.712515980761e-11       5.446030024902e-13      -3.300893756612e-13       3.008999794835e-15       1.079564457118e-16       3.424612905669e-17       3.647586105780e-18 
 2329       1.705720812540e-11       5.459903046954e-13      -3.267988275413e-13       3.004670702325e-15       1.077569260781e-16       3.400151572448e-17       3.672843846580e-18 
 2330       1.698942172154e-11       5.473883646220e-13      -3.236870581645e-13       3.000342336929e-15       1.075578531233e-16       3.375783657844e-17       3.697395438636e-18 
 2331       1.692181139800e-11       5.487962238854e-13      -3.207542892785e-13       2.996014840081e-15       1.073592256119e-16       3.351507767879e-17       3.721253715395e-18 
 2332       1.685438496321e-11       5.502130671611e-13      -3.179993989823e-13       2.991688343548e-15       1.071610425788e-16       3.327323071254e-17       3.744419981490e-18 
 2333       1.678714949273e-11       5.516381129058e-13      -3.154209242283e-13       2.987362976972e-15       1.069633031201e-16       3.303228875203e-17       3.766892653886e-18 
 2334       1.672011208459e-11       5.530705768450e-13      -3.130173957511e-13       2.983038870386e-15       1.067660063242e-16       3.279224483783e-17       3.788670148863e-18 
 2335       1.665327985932e-11       5.545096719703e-13      -3.107873380611e-13       2.978716154220e-15       1.065691512714e-16       3.255309197871e-17       3.809750882018e-18 
 2336       1.658665995994e-11       5.559546085365e-13      -3.087292694370e-13       2.974394959295e-15       1.063727370341e-16       3.231482315159e-17       3.830133268267e-18 
 2337       1.652025955203e-11       5.574045940587e-13      -3.068417019188e-13       2.970075416827e-15       1.061767626766e-16       3.207743130153e-17       3.849815721843e-18 
 2338       1.645408582371e-11       5.588588333091e-13      -3.051231413007e-13       2.965757658427e-15       1.059812272551e-16       3.184090934167e-17       3.868796656303e-18 
